company_name,fyear,predicted_status
C_4771,2003.0,alive
C_4771,2004.0,alive
C_4771,2005.0,alive
C_4771,2006.0,alive
C_4771,2007.0,alive
C_4771,2008.0,alive
C_4780,1999.0,alive
C_4780,2000.0,alive
C_4780,2001.0,alive
C_4780,2002.0,alive
C_4780,2003.0,alive
C_4780,2004.0,alive
C_4780,2005.0,alive
C_4780,2006.0,alive
C_4780,2007.0,alive
C_4780,2008.0,alive
C_4780,2009.0,alive
C_4780,2010.0,alive
C_4780,2011.0,alive
C_4780,2012.0,alive
C_4780,2013.0,alive
C_4780,2014.0,alive
C_4780,2015.0,alive
C_4780,2016.0,alive
C_4780,2017.0,alive
C_4780,2018.0,alive
C_4783,1999.0,alive
C_4783,2000.0,alive
C_4783,2001.0,alive
C_4783,2002.0,alive
C_4783,2003.0,alive
C_4783,2004.0,alive
C_4783,2005.0,alive
C_4785,1999.0,alive
C_4785,2000.0,alive
C_4785,2001.0,alive
C_4785,2002.0,alive
C_4785,2003.0,alive
C_4785,2004.0,alive
C_4785,2005.0,alive
C_4785,2006.0,alive
C_4786,1999.0,alive
C_4786,2000.0,alive
C_4786,2001.0,failed
C_4803,1999.0,alive
C_4803,2000.0,alive
C_4803,2001.0,alive
C_4803,2006.0,alive
C_4803,2007.0,alive
C_4803,2010.0,alive
C_4803,2011.0,alive
C_4803,2012.0,alive
C_4803,2013.0,alive
C_4803,2014.0,alive
C_4811,1999.0,alive
C_4811,2000.0,alive
C_4811,2001.0,alive
C_4811,2002.0,alive
C_4811,2003.0,alive
C_4811,2007.0,alive
C_4811,2008.0,alive
C_4811,2009.0,alive
C_4811,2010.0,alive
C_4811,2011.0,alive
C_4811,2012.0,alive
C_4811,2013.0,alive
C_4811,2014.0,alive
C_4811,2015.0,alive
C_4811,2016.0,failed
C_4811,2017.0,alive
C_4811,2018.0,failed
C_4812,1999.0,alive
C_4812,2000.0,alive
C_4812,2001.0,alive
C_4812,2002.0,alive
C_4812,2003.0,alive
C_4812,2004.0,alive
C_4812,2005.0,alive
C_4812,2006.0,alive
C_4812,2007.0,alive
C_4812,2008.0,alive
C_4812,2009.0,alive
C_4812,2010.0,alive
C_4812,2011.0,alive
C_4812,2012.0,alive
C_4812,2013.0,alive
C_4812,2014.0,alive
C_4812,2015.0,alive
C_4812,2016.0,alive
C_4812,2017.0,alive
C_4812,2018.0,alive
C_4820,1999.0,failed
C_4820,2000.0,alive
C_4820,2001.0,alive
C_4820,2002.0,alive
C_4820,2003.0,alive
C_4820,2004.0,alive
C_4820,2005.0,alive
C_4820,2006.0,alive
C_4828,1999.0,alive
C_4828,2000.0,alive
C_4828,2001.0,alive
C_4828,2002.0,alive
C_4828,2003.0,alive
C_4832,1999.0,alive
C_4832,2000.0,alive
C_4832,2001.0,alive
C_4832,2002.0,alive
C_4832,2003.0,alive
C_4832,2004.0,alive
C_4832,2005.0,alive
C_4832,2006.0,alive
C_4832,2007.0,alive
C_4832,2008.0,alive
C_4832,2009.0,failed
C_4832,2010.0,alive
C_4832,2011.0,alive
C_4832,2012.0,alive
C_4832,2013.0,alive
C_4832,2014.0,alive
C_4832,2015.0,alive
C_4832,2016.0,alive
C_4832,2017.0,alive
C_4832,2018.0,alive
C_4839,1999.0,alive
C_4839,2000.0,alive
C_4839,2001.0,alive
C_4839,2002.0,alive
C_4839,2003.0,alive
C_4839,2004.0,alive
C_4839,2005.0,alive
C_4839,2006.0,alive
C_4839,2007.0,alive
C_4839,2008.0,alive
C_4839,2009.0,alive
C_4839,2010.0,alive
C_4839,2011.0,alive
C_4839,2012.0,alive
C_4839,2013.0,alive
C_4839,2014.0,alive
C_4839,2015.0,alive
C_4839,2016.0,alive
C_4839,2017.0,alive
C_4839,2018.0,alive
C_4840,1999.0,alive
C_4840,2000.0,alive
C_4840,2001.0,alive
C_4840,2002.0,alive
C_4840,2003.0,alive
C_4840,2004.0,alive
C_4840,2005.0,alive
C_4843,1999.0,alive
C_4843,2000.0,alive
C_4843,2001.0,alive
C_4843,2002.0,alive
C_4843,2003.0,alive
C_4843,2004.0,alive
C_4843,2005.0,alive
C_4845,1999.0,alive
C_4845,2000.0,alive
C_4845,2001.0,failed
C_4845,2002.0,alive
C_4845,2003.0,alive
C_4845,2004.0,alive
C_4845,2005.0,alive
C_4845,2006.0,alive
C_4845,2007.0,alive
C_4845,2008.0,alive
C_4845,2009.0,alive
C_4845,2010.0,alive
C_4845,2011.0,alive
C_4845,2012.0,alive
C_4845,2013.0,alive
C_4845,2014.0,alive
C_4845,2015.0,alive
C_4845,2016.0,alive
C_4845,2017.0,alive
C_4845,2018.0,alive
C_4849,1999.0,alive
C_4849,2000.0,alive
C_4849,2001.0,alive
C_4849,2002.0,alive
C_4849,2003.0,alive
C_4849,2004.0,alive
C_4849,2005.0,alive
C_4849,2006.0,alive
C_4849,2007.0,alive
C_4849,2008.0,alive
C_4849,2009.0,alive
C_4849,2010.0,alive
C_4849,2011.0,alive
C_4849,2012.0,alive
C_4849,2013.0,alive
C_4849,2014.0,alive
C_4849,2015.0,alive
C_4849,2016.0,alive
C_4849,2017.0,alive
C_4857,1999.0,alive
C_4857,2000.0,alive
C_4857,2001.0,alive
C_4865,1999.0,alive
C_4865,2000.0,alive
C_4865,2001.0,alive
C_4865,2002.0,alive
C_4865,2003.0,alive
C_4865,2004.0,alive
C_4865,2005.0,alive
C_4865,2006.0,alive
C_4871,1999.0,alive
C_4871,2000.0,alive
C_4871,2001.0,failed
C_4871,2002.0,alive
C_4871,2003.0,alive
C_4875,1999.0,alive
C_4878,1999.0,alive
C_4878,2000.0,alive
C_4878,2001.0,alive
C_4878,2002.0,alive
C_4878,2003.0,alive
C_4878,2004.0,alive
C_4878,2005.0,alive
C_4878,2006.0,alive
C_4878,2007.0,alive
C_4878,2008.0,alive
C_4878,2009.0,alive
C_4878,2010.0,alive
C_4878,2011.0,alive
C_4878,2012.0,alive
C_4878,2013.0,alive
C_4878,2014.0,failed
C_4878,2015.0,alive
C_4878,2016.0,alive
C_4878,2017.0,alive
C_4878,2018.0,alive
C_4882,1999.0,failed
C_4882,2000.0,failed
C_4882,2001.0,alive
C_4882,2002.0,alive
C_4882,2003.0,alive
C_4882,2004.0,alive
C_4882,2005.0,alive
C_4882,2006.0,alive
C_4882,2007.0,alive
C_4884,2000.0,alive
C_4884,2001.0,alive
C_4884,2002.0,alive
C_4884,2003.0,alive
C_4884,2004.0,alive
C_4884,2005.0,alive
C_4891,2003.0,alive
C_4891,2004.0,alive
C_4891,2005.0,alive
C_4891,2006.0,alive
C_4891,2007.0,alive
C_4891,2008.0,alive
C_4891,2009.0,alive
C_4891,2010.0,alive
C_4901,1999.0,alive
C_4901,2000.0,alive
C_4901,2001.0,alive
C_4901,2002.0,alive
C_4901,2003.0,alive
C_4901,2004.0,alive
C_4901,2005.0,alive
C_4901,2006.0,alive
C_4901,2007.0,alive
C_4901,2008.0,alive
C_4901,2009.0,alive
C_4901,2010.0,alive
C_4901,2011.0,alive
C_4901,2012.0,alive
C_4901,2013.0,alive
C_4901,2014.0,alive
C_4901,2015.0,alive
C_4901,2016.0,failed
C_4908,1999.0,alive
C_4908,2000.0,alive
C_4908,2001.0,alive
C_4908,2002.0,alive
C_4908,2003.0,alive
C_4908,2004.0,alive
C_4912,1999.0,alive
C_4912,2000.0,alive
C_4912,2001.0,failed
C_4912,2002.0,alive
C_4912,2003.0,alive
C_4912,2004.0,alive
C_4912,2005.0,alive
C_4916,1999.0,alive
C_4916,2000.0,alive
C_4916,2001.0,alive
C_4919,1999.0,alive
C_4919,2000.0,alive
C_4919,2001.0,alive
C_4919,2002.0,alive
C_4919,2003.0,alive
C_4919,2004.0,alive
C_4919,2005.0,alive
C_4919,2006.0,alive
C_4919,2007.0,alive
C_4919,2008.0,alive
C_4919,2009.0,alive
C_4919,2010.0,alive
C_4919,2011.0,alive
C_4919,2012.0,alive
C_4919,2013.0,failed
C_4919,2014.0,alive
C_4919,2015.0,alive
C_4919,2016.0,alive
C_4919,2017.0,alive
C_4919,2018.0,alive
C_4921,1999.0,alive
C_4921,2006.0,alive
C_4921,2007.0,alive
C_4921,2008.0,alive
C_4921,2009.0,alive
C_4921,2010.0,alive
C_4921,2011.0,alive
C_4921,2012.0,alive
C_4921,2013.0,alive
C_4924,1999.0,alive
C_4924,2000.0,alive
C_4932,1999.0,alive
C_4932,2000.0,alive
C_4932,2001.0,alive
C_4932,2002.0,alive
C_4932,2003.0,alive
C_4932,2004.0,alive
C_4932,2005.0,alive
C_4932,2006.0,alive
C_4932,2007.0,alive
C_4932,2008.0,alive
C_4932,2009.0,alive
C_4932,2010.0,alive
C_4932,2011.0,alive
C_4944,1999.0,alive
C_4944,2000.0,alive
C_4944,2001.0,alive
C_4944,2002.0,alive
C_4944,2003.0,failed
C_4944,2004.0,alive
C_4944,2005.0,alive
C_4944,2006.0,alive
C_4944,2007.0,alive
C_4944,2008.0,alive
C_4944,2009.0,alive
C_4944,2010.0,alive
C_4944,2011.0,alive
C_4944,2012.0,alive
C_4944,2013.0,failed
C_4944,2014.0,failed
C_4944,2015.0,alive
C_4944,2016.0,alive
C_4944,2017.0,alive
C_4944,2018.0,failed
C_4960,1999.0,alive
C_4960,2000.0,alive
C_4968,1999.0,alive
C_4968,2000.0,alive
C_4968,2001.0,alive
C_4968,2002.0,alive
C_4968,2003.0,alive
C_4968,2004.0,alive
C_4968,2005.0,alive
C_4968,2006.0,alive
C_4968,2007.0,alive
C_4968,2008.0,alive
C_4968,2009.0,alive
C_4968,2010.0,alive
C_4968,2011.0,failed
C_4968,2012.0,alive
C_4968,2013.0,alive
C_4968,2014.0,alive
C_4968,2015.0,alive
C_4968,2016.0,alive
C_4968,2017.0,alive
C_4973,1999.0,alive
C_4973,2000.0,alive
C_4973,2001.0,failed
C_4973,2002.0,alive
C_4973,2003.0,alive
C_4973,2004.0,alive
C_4973,2005.0,alive
C_4973,2006.0,alive
C_4976,1999.0,alive
C_4976,2000.0,alive
C_4976,2001.0,alive
C_4976,2002.0,alive
C_4977,1999.0,alive
C_4977,2000.0,alive
C_4977,2001.0,alive
C_4977,2002.0,alive
C_4977,2003.0,alive
C_4977,2004.0,alive
C_4977,2005.0,alive
C_4977,2006.0,alive
C_4977,2007.0,failed
C_4977,2008.0,alive
C_4977,2009.0,alive
C_4977,2010.0,alive
C_4977,2011.0,failed
C_4977,2012.0,alive
C_4977,2013.0,alive
C_4977,2014.0,alive
C_4977,2015.0,failed
C_4977,2016.0,alive
C_4977,2017.0,alive
C_4977,2018.0,alive
C_4983,1999.0,failed
C_4983,2000.0,alive
C_4984,1999.0,alive
C_4984,2000.0,alive
C_4984,2001.0,alive
C_4984,2002.0,alive
C_4984,2003.0,alive
C_4984,2004.0,alive
C_4984,2005.0,alive
C_4984,2006.0,failed
C_4984,2007.0,alive
C_4984,2008.0,alive
C_4984,2009.0,alive
C_4986,1999.0,alive
C_4986,2000.0,alive
C_4986,2001.0,alive
C_4986,2002.0,alive
C_4986,2003.0,alive
C_4986,2004.0,alive
C_4986,2005.0,alive
C_4986,2006.0,alive
C_4986,2007.0,alive
C_4986,2008.0,alive
C_4986,2009.0,alive
C_4986,2010.0,alive
C_4986,2011.0,alive
C_4986,2012.0,alive
C_4986,2013.0,alive
C_4986,2014.0,alive
C_4986,2015.0,alive
C_4986,2016.0,alive
C_4986,2017.0,alive
C_4986,2018.0,failed
C_4988,1999.0,alive
C_4988,2000.0,alive
C_4988,2001.0,alive
C_4988,2002.0,alive
C_4988,2003.0,alive
C_4988,2004.0,alive
C_4988,2005.0,alive
C_4988,2006.0,alive
C_4988,2007.0,alive
C_4988,2008.0,alive
C_4988,2009.0,alive
C_4988,2010.0,alive
C_4988,2011.0,alive
C_4988,2012.0,alive
C_4988,2013.0,alive
C_4988,2014.0,alive
C_4988,2015.0,alive
C_4988,2016.0,alive
C_4988,2017.0,alive
C_4988,2018.0,alive
C_4993,1999.0,alive
C_4993,2000.0,alive
C_4993,2001.0,alive
C_4993,2002.0,alive
C_4993,2003.0,alive
C_4993,2004.0,alive
C_4993,2005.0,alive
C_4994,2001.0,alive
C_4994,2002.0,alive
C_4994,2003.0,alive
C_4994,2004.0,alive
C_4994,2005.0,alive
C_4994,2006.0,alive
C_4994,2007.0,alive
C_4994,2008.0,alive
C_4994,2009.0,alive
C_4994,2010.0,alive
C_4997,1999.0,alive
C_4997,2001.0,alive
C_4997,2002.0,alive
C_4997,2003.0,alive
C_4997,2004.0,alive
C_4997,2005.0,failed
C_4997,2006.0,alive
C_4997,2007.0,alive
C_4997,2008.0,alive
C_5004,2001.0,alive
C_5004,2002.0,alive
C_5004,2003.0,alive
C_5004,2004.0,alive
C_5004,2005.0,alive
C_5004,2006.0,alive
C_5004,2007.0,alive
C_5004,2008.0,alive
C_5004,2009.0,alive
C_5004,2010.0,alive
C_5004,2011.0,alive
C_5006,1999.0,alive
C_5006,2000.0,alive
C_5006,2001.0,alive
C_5006,2002.0,alive
C_5006,2003.0,alive
C_5006,2004.0,alive
C_5006,2005.0,alive
C_5006,2006.0,alive
C_5011,1999.0,alive
C_5011,2000.0,alive
C_5011,2001.0,alive
C_5011,2002.0,alive
C_5011,2003.0,alive
C_5011,2004.0,alive
C_5011,2005.0,alive
C_5011,2006.0,alive
C_5011,2007.0,alive
C_5011,2008.0,alive
C_5011,2009.0,alive
C_5011,2010.0,alive
C_5011,2011.0,alive
C_5011,2012.0,alive
C_5011,2013.0,alive
C_5011,2014.0,alive
C_5011,2015.0,alive
C_5011,2016.0,alive
C_5011,2017.0,alive
C_5011,2018.0,alive
C_5017,1999.0,alive
C_5017,2000.0,alive
C_5017,2001.0,alive
C_5017,2002.0,alive
C_5017,2003.0,alive
C_5017,2004.0,alive
C_5017,2005.0,alive
C_5018,1999.0,alive
C_5018,2000.0,alive
C_5018,2001.0,alive
C_5018,2002.0,alive
C_5018,2003.0,alive
C_5018,2004.0,alive
C_5018,2005.0,alive
C_5018,2006.0,alive
C_5018,2007.0,alive
C_5018,2008.0,alive
C_5018,2009.0,alive
C_5018,2010.0,alive
C_5018,2011.0,alive
C_5018,2012.0,alive
C_5018,2013.0,alive
C_5018,2014.0,alive
C_5018,2015.0,alive
C_5018,2016.0,alive
C_5018,2017.0,alive
C_5018,2018.0,alive
C_5021,1999.0,alive
C_5021,2000.0,alive
C_5023,1999.0,alive
C_5023,2000.0,alive
C_5023,2001.0,alive
C_5023,2002.0,alive
C_5023,2003.0,alive
C_5023,2004.0,alive
C_5024,1999.0,alive
C_5024,2000.0,alive
C_5024,2001.0,alive
C_5024,2002.0,alive
C_5031,2000.0,failed
C_5031,2001.0,alive
C_5031,2002.0,alive
C_5031,2003.0,alive
C_5031,2004.0,alive
C_5031,2005.0,alive
C_5032,1999.0,alive
C_5032,2000.0,alive
C_5032,2001.0,alive
C_5032,2002.0,alive
C_5032,2003.0,alive
C_5032,2004.0,alive
C_5032,2005.0,alive
C_5032,2006.0,alive
C_5032,2007.0,alive
C_5032,2008.0,alive
C_5032,2009.0,alive
C_5032,2010.0,alive
C_5032,2011.0,alive
C_5032,2012.0,alive
C_5032,2013.0,alive
C_5032,2014.0,alive
C_5032,2015.0,alive
C_5032,2016.0,alive
C_5032,2017.0,alive
C_5032,2018.0,alive
C_5035,1999.0,alive
C_5035,2000.0,alive
C_5035,2001.0,alive
C_5035,2002.0,alive
C_5035,2003.0,alive
C_5035,2004.0,alive
C_5035,2005.0,alive
C_5043,1999.0,failed
C_5043,2000.0,alive
C_5043,2001.0,alive
C_5043,2002.0,alive
C_5043,2003.0,alive
C_5043,2004.0,alive
C_5043,2005.0,alive
C_5043,2006.0,alive
C_5043,2007.0,alive
C_5043,2008.0,alive
C_5043,2009.0,alive
C_5043,2010.0,alive
C_5043,2011.0,alive
C_5043,2012.0,alive
C_5043,2013.0,alive
C_5043,2014.0,alive
C_5043,2015.0,failed
C_5043,2016.0,alive
C_5043,2017.0,alive
C_5043,2018.0,alive
C_5045,1999.0,alive
C_5045,2000.0,alive
C_5045,2001.0,alive
C_5045,2002.0,alive
C_5045,2003.0,alive
C_5045,2004.0,alive
C_5045,2005.0,alive
C_5045,2006.0,alive
C_5045,2007.0,alive
C_5045,2008.0,alive
C_5045,2009.0,alive
C_5045,2010.0,alive
C_5045,2011.0,alive
C_5045,2012.0,alive
C_5045,2013.0,alive
C_5045,2014.0,alive
C_5045,2015.0,alive
C_5045,2016.0,alive
C_5045,2017.0,failed
C_5045,2018.0,failed
C_5049,1999.0,alive
C_5049,2000.0,alive
C_5052,1999.0,alive
C_5052,2000.0,alive
C_5052,2001.0,alive
C_5052,2002.0,failed
C_5052,2003.0,failed
C_5052,2005.0,failed
C_5052,2006.0,alive
C_5052,2007.0,failed
C_5052,2008.0,alive
C_5052,2009.0,failed
C_5052,2010.0,alive
C_5052,2011.0,alive
C_5052,2012.0,alive
C_5052,2014.0,alive
C_5052,2015.0,alive
C_5052,2016.0,alive
C_5052,2017.0,alive
C_5052,2018.0,alive
C_5054,1999.0,alive
C_5058,1999.0,alive
C_5063,1999.0,alive
C_5063,2000.0,failed
C_5063,2001.0,alive
C_5063,2002.0,alive
C_5063,2003.0,alive
C_5063,2004.0,alive
C_5063,2005.0,alive
C_5068,1999.0,alive
C_5070,2000.0,alive
C_5070,2001.0,alive
C_5070,2006.0,alive
C_5070,2007.0,alive
C_5070,2008.0,alive
C_5070,2009.0,alive
C_5071,1999.0,alive
C_5071,2000.0,alive
C_5071,2001.0,alive
C_5071,2002.0,alive
C_5071,2003.0,alive
C_5071,2004.0,alive
C_5071,2005.0,alive
C_5071,2006.0,alive
C_5071,2007.0,alive
C_5071,2008.0,alive
C_5071,2009.0,alive
C_5071,2010.0,alive
C_5071,2011.0,alive
C_5071,2012.0,alive
C_5071,2013.0,alive
C_5071,2014.0,alive
C_5071,2015.0,alive
C_5071,2016.0,alive
C_5071,2017.0,alive
C_5071,2018.0,alive
C_5072,1999.0,alive
C_5072,2000.0,alive
C_5072,2001.0,alive
C_5072,2002.0,alive
C_5072,2003.0,alive
C_5072,2004.0,alive
C_5072,2005.0,alive
C_5072,2006.0,alive
C_5072,2007.0,alive
C_5072,2008.0,alive
C_5072,2009.0,alive
C_5072,2010.0,alive
C_5072,2011.0,alive
C_5073,1999.0,alive
C_5073,2000.0,alive
C_5073,2001.0,alive
C_5081,1999.0,alive
C_5081,2000.0,alive
C_5081,2001.0,alive
C_5081,2002.0,alive
C_5081,2003.0,alive
C_5081,2004.0,alive
C_5081,2005.0,alive
C_5081,2006.0,alive
C_5081,2007.0,alive
C_5081,2008.0,alive
C_5081,2009.0,alive
C_5081,2010.0,alive
C_5081,2011.0,alive
C_5081,2012.0,alive
C_5090,1999.0,alive
C_5090,2000.0,failed
C_5096,1999.0,alive
C_5096,2000.0,alive
C_5108,2000.0,alive
C_5108,2001.0,alive
C_5108,2002.0,alive
C_5108,2003.0,alive
C_5108,2004.0,alive
C_5108,2005.0,alive
C_5108,2006.0,alive
C_5108,2007.0,alive
C_5108,2008.0,failed
C_5114,1999.0,alive
C_5114,2000.0,alive
C_5114,2001.0,alive
C_5114,2002.0,alive
C_5114,2003.0,alive
C_5114,2004.0,alive
C_5114,2005.0,alive
C_5114,2006.0,alive
C_5114,2007.0,failed
C_5114,2008.0,alive
C_5114,2009.0,alive
C_5114,2010.0,alive
C_5114,2011.0,alive
C_5121,1999.0,alive
C_5121,2000.0,alive
C_5121,2001.0,alive
C_5121,2002.0,alive
C_5122,1999.0,alive
C_5122,2000.0,alive
C_5122,2001.0,failed
C_5122,2002.0,alive
C_5122,2003.0,alive
C_5122,2004.0,alive
C_5122,2005.0,alive
C_5122,2006.0,failed
C_5122,2007.0,alive
C_5122,2008.0,alive
C_5127,1999.0,alive
C_5127,2000.0,alive
C_5127,2001.0,alive
C_5127,2002.0,alive
C_5127,2003.0,alive
C_5133,1999.0,alive
C_5133,2000.0,alive
C_5133,2001.0,alive
C_5133,2002.0,alive
C_5133,2003.0,alive
C_5133,2004.0,alive
C_5133,2005.0,alive
C_5133,2006.0,alive
C_5133,2007.0,alive
C_5133,2008.0,alive
C_5133,2009.0,alive
C_5133,2010.0,alive
C_5140,1999.0,alive
C_5140,2000.0,failed
C_5140,2001.0,alive
C_5140,2002.0,alive
C_5140,2003.0,alive
C_5140,2004.0,alive
C_5140,2005.0,alive
C_5140,2006.0,alive
C_5140,2007.0,alive
C_5140,2008.0,alive
C_5140,2009.0,alive
C_5140,2010.0,alive
C_5140,2011.0,failed
C_5140,2012.0,alive
C_5140,2013.0,alive
C_5140,2014.0,alive
C_5141,1999.0,alive
C_5141,2000.0,alive
C_5141,2001.0,alive
C_5141,2002.0,alive
C_5141,2003.0,alive
C_5141,2004.0,alive
C_5141,2005.0,alive
C_5141,2006.0,alive
C_5141,2007.0,alive
C_5143,1999.0,alive
C_5143,2000.0,alive
C_5143,2001.0,alive
C_5154,1999.0,alive
C_5166,1999.0,failed
C_5166,2000.0,alive
C_5166,2001.0,failed
C_5171,1999.0,alive
C_5171,2000.0,alive
C_5171,2001.0,alive
C_5171,2002.0,alive
C_5171,2003.0,alive
C_5171,2004.0,alive
C_5171,2005.0,alive
C_5171,2006.0,alive
C_5171,2007.0,alive
C_5171,2008.0,alive
C_5171,2009.0,alive
C_5171,2010.0,alive
C_5171,2011.0,alive
C_5171,2012.0,alive
C_5171,2013.0,alive
C_5171,2014.0,alive
C_5171,2015.0,alive
C_5171,2016.0,alive
C_5171,2017.0,alive
C_5171,2018.0,alive
C_5184,1999.0,alive
C_5184,2000.0,alive
C_5184,2001.0,alive
C_5184,2002.0,alive
C_5184,2003.0,alive
C_5184,2004.0,alive
C_5184,2005.0,alive
C_5184,2006.0,alive
C_5184,2007.0,alive
C_5184,2008.0,alive
C_5184,2009.0,alive
C_5184,2010.0,alive
C_5184,2011.0,alive
C_5184,2012.0,alive
C_5184,2013.0,alive
C_5184,2014.0,alive
C_5184,2015.0,alive
C_5184,2016.0,alive
C_5184,2017.0,alive
C_5187,1999.0,alive
C_5187,2000.0,alive
C_5187,2001.0,alive
C_5187,2002.0,alive
C_5187,2003.0,alive
C_5187,2004.0,alive
C_5187,2005.0,alive
C_5187,2006.0,alive
C_5201,1999.0,alive
C_5204,1999.0,alive
C_5204,2000.0,alive
C_5205,1999.0,alive
C_5205,2000.0,alive
C_5205,2001.0,alive
C_5205,2002.0,alive
C_5205,2003.0,alive
C_5205,2004.0,alive
C_5205,2005.0,alive
C_5206,1999.0,alive
C_5206,2000.0,alive
C_5206,2001.0,alive
C_5206,2002.0,alive
C_5206,2003.0,alive
C_5206,2004.0,alive
C_5206,2005.0,alive
C_5220,1999.0,alive
C_5220,2000.0,alive
C_5220,2001.0,alive
C_5220,2002.0,alive
C_5220,2003.0,alive
C_5220,2004.0,alive
C_5220,2005.0,alive
C_5220,2006.0,alive
C_5220,2007.0,alive
C_5220,2008.0,alive
C_5220,2009.0,alive
C_5220,2010.0,alive
C_5220,2011.0,alive
C_5220,2012.0,alive
C_5220,2013.0,alive
C_5220,2014.0,alive
C_5220,2015.0,alive
C_5220,2016.0,alive
C_5220,2017.0,alive
C_5220,2018.0,alive
C_5240,2001.0,alive
C_5240,2002.0,alive
C_5240,2003.0,alive
C_5240,2004.0,alive
C_5240,2005.0,alive
C_5240,2006.0,alive
C_5240,2007.0,alive
C_5240,2008.0,alive
C_5240,2009.0,alive
C_5240,2010.0,alive
C_5240,2011.0,alive
C_5240,2012.0,alive
C_5248,1999.0,alive
C_5248,2000.0,alive
C_5248,2001.0,alive
C_5248,2002.0,alive
C_5248,2003.0,alive
C_5248,2004.0,alive
C_5248,2005.0,alive
C_5248,2006.0,alive
C_5248,2007.0,alive
C_5248,2008.0,alive
C_5248,2009.0,alive
C_5248,2010.0,alive
C_5248,2011.0,alive
C_5252,1999.0,alive
C_5255,2012.0,alive
C_5255,2013.0,failed
C_5262,1999.0,alive
C_5262,2000.0,alive
C_5262,2001.0,alive
C_5262,2002.0,alive
C_5262,2003.0,alive
C_5262,2004.0,alive
C_5262,2005.0,alive
C_5262,2006.0,alive
C_5262,2007.0,alive
C_5262,2008.0,alive
C_5262,2009.0,alive
C_5262,2010.0,alive
C_5262,2011.0,alive
C_5262,2012.0,alive
C_5262,2013.0,alive
C_5262,2014.0,alive
C_5262,2015.0,alive
C_5262,2016.0,alive
C_5262,2017.0,alive
C_5262,2018.0,alive
C_5265,2000.0,alive
C_5265,2001.0,alive
C_5265,2002.0,alive
C_5265,2003.0,alive
C_5265,2004.0,failed
C_5265,2005.0,alive
C_5265,2006.0,failed
C_5265,2007.0,alive
C_5265,2008.0,alive
C_5265,2009.0,failed
C_5265,2010.0,alive
C_5265,2011.0,alive
C_5265,2012.0,failed
C_5265,2013.0,alive
C_5265,2014.0,alive
C_5265,2015.0,alive
C_5265,2016.0,alive
C_5265,2017.0,alive
C_5265,2018.0,alive
C_5266,1999.0,alive
C_5266,2000.0,alive
C_5269,1999.0,alive
C_5271,1999.0,alive
C_5272,1999.0,alive
C_5272,2000.0,alive
C_5272,2001.0,alive
C_5272,2002.0,alive
C_5272,2003.0,alive
C_5272,2004.0,alive
C_5272,2005.0,alive
C_5272,2006.0,alive
C_5272,2007.0,alive
C_5272,2008.0,alive
C_5272,2009.0,alive
C_5272,2010.0,alive
C_5272,2011.0,alive
C_5272,2012.0,alive
C_5291,1999.0,alive
C_5291,2000.0,failed
C_5291,2001.0,alive
C_5291,2002.0,alive
C_5291,2003.0,alive
C_5291,2004.0,alive
C_5291,2005.0,alive
C_5291,2006.0,failed
C_5291,2007.0,alive
C_5291,2008.0,alive
C_5292,1999.0,alive
C_5295,1999.0,alive
C_5295,2000.0,alive
C_5304,1999.0,alive
C_5304,2000.0,failed
C_5304,2001.0,failed
C_5304,2002.0,failed
C_5304,2003.0,alive
C_5304,2004.0,alive
C_5304,2005.0,alive
C_5304,2006.0,alive
C_5304,2007.0,failed
C_5304,2008.0,failed
C_5304,2009.0,alive
C_5304,2010.0,alive
C_5304,2011.0,failed
C_5304,2012.0,alive
C_5304,2013.0,alive
C_5304,2014.0,alive
C_5304,2015.0,alive
C_5304,2016.0,alive
C_5304,2017.0,alive
C_5304,2018.0,failed
C_5307,1999.0,alive
C_5307,2000.0,alive
C_5307,2001.0,alive
C_5307,2002.0,alive
C_5307,2003.0,failed
C_5307,2004.0,alive
C_5308,1999.0,alive
C_5308,2000.0,alive
C_5308,2001.0,alive
C_5308,2002.0,alive
C_5308,2003.0,alive
C_5308,2004.0,alive
C_5308,2005.0,alive
C_5308,2006.0,alive
C_5308,2007.0,alive
C_5308,2008.0,alive
C_5308,2009.0,alive
C_5308,2010.0,alive
C_5308,2011.0,alive
C_5308,2012.0,alive
C_5308,2013.0,alive
C_5308,2014.0,alive
C_5308,2015.0,alive
C_5308,2016.0,alive
C_5308,2017.0,alive
C_5308,2018.0,alive
C_5309,1999.0,alive
C_5309,2000.0,failed
C_5309,2001.0,alive
C_5309,2002.0,alive
C_5309,2008.0,alive
C_5324,1999.0,alive
C_5327,1999.0,alive
C_5327,2000.0,alive
C_5327,2001.0,alive
C_5327,2002.0,alive
C_5327,2003.0,alive
C_5327,2004.0,alive
C_5327,2005.0,alive
C_5327,2006.0,alive
C_5327,2007.0,alive
C_5327,2008.0,alive
C_5327,2009.0,alive
C_5327,2014.0,alive
C_5327,2015.0,alive
C_5330,1999.0,alive
C_5330,2000.0,alive
C_5330,2001.0,alive
C_5330,2002.0,alive
C_5330,2003.0,alive
C_5330,2004.0,alive
C_5330,2005.0,alive
C_5330,2006.0,failed
C_5331,1999.0,alive
C_5331,2000.0,alive
C_5332,1999.0,alive
C_5332,2000.0,alive
C_5335,1999.0,alive
C_5335,2000.0,alive
C_5335,2001.0,alive
